contrast	rank	junction_id	gene	lsv	side	anchor	junction	chrom	start	end	strand	mean_lsv_total	psi_ctl	psi_mid	psi_treated	dpsi	dpsi_dedup	slope	test	p	padj	consistent	hit	psi_Hek_control_1	psi_Hek_control_2	psi_Hek_control_3	psi_CHX_dose_50ug_mL-1	psi_CHX_dose_50ug_mL-2	psi_CHX_dose_50ug_mL-3	n_Hek_control_1	n_Hek_control_2	n_Hek_control_3	n_CHX_dose_50ug_mL-1	n_CHX_dose_50ug_mL-2	n_CHX_dose_50ug_mL-3
chx_high		chr5:VDAC1:s:134004646|5:133993018-134004646:-	VDAC1	chr5:VDAC1:s:134004646	s	134004646	5:133993018-134004646:-	5	133993018	134004646	-	125.5	0.936		0.801	-0.135	-0.142		welch	0.19071877428248374	0.501710649463831	1	0	0.906	0.98	0.904	0.9	0.698	0.849	117	250	230	40	63	53
chx_high		chr12:SLC25A3:s:98594135|12:98594135-98595726:+	SLC25A3	chr12:SLC25A3:s:98594135	s	98594135	12:98594135-98595726:+	12	98594135	98595726	+	153.5	0.974		0.839	-0.135			welch	0.2840991968580321	0.5757608296409431	0	0	0.974	0.967	0.98	1.0	0.694	0.843	192	246	297	63	72	51
chx_high		chr1:ENSG00000233461:t:231522637|1:231522637-231528419:-	ENSG00000233461	chr1:ENSG00000233461:t:231522637	t	231522637	1:231522637-231528419:-	1	231522637	231528419	-	166.5	0.244		0.108	-0.136	-0.105		welch	0.3278632569047396	0.6136927629242562	0	0	0.039	0.315	0.333	0.091	0.165	0.065	129	216	126	154	188	186
chx_high		chr11:SF1:s:64766899|11:64765518-64766899:-	SF1	chr11:SF1:s:64766899	s	64766899	11:64765518-64766899:-	11	64765518	64766899	-	123.8	0.74		0.602	-0.138	-0.091		welch	0.2626118677845535	0.5680197436525157	0	0	0.661	0.842	0.704	0.76	0.569	0.5	118	146	152	100	109	118
chx_high		chr17:FTSJ3:s:63823816|17:63822168-63823816:-	FTSJ3	chr17:FTSJ3:s:63823816	s	63823816	17:63822168-63823816:-	17	63822168	63823816	-	121.0	0.979		0.839	-0.14			welch	0.005385433526104513	0.13579217745189653	1	0	1.0	0.942	1.0	0.813	0.857	0.844	129	156	137	91	91	122
chx_high		chr12:TUBA1B:t:49129722|12:49129722-49131297:-	TUBA1B	chr12:TUBA1B:t:49129722	t	49129722	12:49129722-49131297:-	12	49129722	49131297	-	184.7	0.963		0.823	-0.14	-0.137		welch	0.35301476691683115	0.6362982218500907	1	0	0.975	0.959	0.961	0.957	0.939	0.696	197	392	282	23	99	115
chx_high		chr11:SF1:t:64765518|11:64765518-64766899:-	SF1	chr11:SF1:t:64765518	t	64765518	11:64765518-64766899:-	11	64765518	64766899	-	101.2	0.893		0.752	-0.141	-0.16		welch	0.08176138905867925	0.3874136656670699	0	0	0.929	0.946	0.817	0.844	0.721	0.686	84	130	131	90	86	86
chx_high		chr16:GSPT1:s:11897839|16:11896785-11897839:-	GSPT1	chr16:GSPT1:s:11897839	s	11897839	16:11896785-11897839:-	16	11896785	11897839	-	109.7	0.917		0.774	-0.143	-0.193		welch	0.05593755224904681	0.30530402349012464	1	0	0.971	0.952	0.842	0.828	0.797	0.719	105	124	133	99	69	128
chx_high		chr5:NOP16:s:176385220|5:176384283-176385220:-	NOP16	chr5:NOP16:s:176385220	s	176385220	5:176384283-176385220:-	5	176384283	176385220	-	214.2	0.375		0.231	-0.144	-0.153		welch	0.026449243020910784	0.23494006069271967	1	0	0.381	0.324	0.442	0.199	0.221	0.261	210	321	231	156	149	218
chx_high		chr18:NARS1:s:57621707|18:57620651-57621707:-	NARS1	chr18:NARS1:s:57621707	s	57621707	18:57620651-57621707:-	18	57620651	57621707	-	129.8	0.868		0.724	-0.145	-0.106		welch	0.02133906355712842	0.21731912261174915	1	0	0.815	0.908	0.848	0.692	0.74	0.742	124	260	178	78	73	66
chx_high		chr22:SMARCB1:t:23793558|22:23791894-23793558:+	SMARCB1	chr22:SMARCB1:t:23793558	t	23793558	22:23791894-23793558:+	22	23791894	23793558	+	101.2	0.474		0.328	-0.146	-0.117		welch	0.17007730018526088	0.48706062555519536	0	0	0.571	0.332	0.617	0.333	0.242	0.406	140	190	94	57	62	64
chx_high		chr11:MRPL23:s:1952855|11:1952855-1956255:+	MRPL23	chr11:MRPL23:s:1952855	s	1952855	11:1952855-1956255:+	11	1952855	1956255	+	192.0	0.977		0.83	-0.147	-0.125		welch	0.16459666168499804	0.4830374393167784	1	0	0.945	0.958	1.0	0.865	0.734	0.935	145	189	359	148	188	123
chx_high		chr16:INO80E:t:30005220|16:30001040-30005220:+	INO80E	chr16:INO80E:t:30005220	t	30005220	16:30001040-30005220:+	16	30001040	30005220	+	168.5	0.316		0.17	-0.147	-0.115		welch	0.1839034282001193	0.49953303287846357	1	0	0.534	0.246	0.278	0.2	0.158	0.158	116	195	299	110	133	158
chx_high		chr7:SRRT:s:100885040|7:100885040-100885212:+	SRRT	chr7:SRRT:s:100885040	s	100885040	7:100885040-100885212:+	7	100885040	100885212	+	141.0	0.714		0.568	-0.147	-0.134		welch	0.21124370257321515	0.5140263429281569	1	0	0.727	0.68	0.744	0.653	0.42	0.658	121	181	160	95	143	146
chx_high		chr1:MRPL20:t:1402256|1:1402256-1405808:-	MRPL20	chr1:MRPL20:t:1402256	t	1402256	1:1402256-1405808:-	1	1402256	1405808	-	334.2	0.918		0.77	-0.148	-0.16		welch	0.01466438540661968	0.1903111350547976	1	0	0.892	0.892	0.954	0.738	0.823	0.769	277	388	500	263	175	402
chx_high		chr10:NPM3:s:101783272|10:101782924-101783272:-	NPM3	chr10:NPM3:s:101783272	s	101783272	10:101782924-101783272:-	10	101782924	101783272	-	317.7	0.84		0.688	-0.152	-0.156		welch	0.02655144521527309	0.23494006069271967	1	0	0.775	0.854	0.874	0.672	0.714	0.68	333	535	397	204	206	231
chx_high		chr11:ARFIP2:t:6478198|11:6478198-6478737:-	ARFIP2	chr11:ARFIP2:t:6478198	t	6478198	11:6478198-6478737:-	11	6478198	6478737	-	101.3	0.951		0.799	-0.152	-0.185		welch	0.029684157025242512	0.2428115645933954	1	0	0.892	0.93	1.0	0.795	0.833	0.778	102	129	178	73	54	72
chx_high		chr12:RNF10:t:120575630|12:120571291-120575630:+	RNF10	chr12:RNF10:t:120575630	t	120575630	12:120571291-120575630:+	12	120571291	120575630	+	166.5	0.948		0.795	-0.152	-0.104		welch	0.12121120871749096	0.42642979452418506	1	0	0.904	0.93	0.987	0.835	0.89	0.711	188	201	302	91	82	135
chx_high		chr12:SFSWAP:t:131766117|12:131756644-131766117:+	SFSWAP	chr12:SFSWAP:t:131766117	t	131766117	12:131756644-131766117:+	12	131756644	131766117	+	181.8	0.307		0.155	-0.153	-0.197		welch	0.08225906599780251	0.3874136656670699	1	0	0.279	0.245	0.424	0.221	0.108	0.14	219	229	177	140	148	178
chx_high		chr7:SSBP1:t:141739123|7:141738410-141739123:+	SSBP1	chr7:SSBP1:t:141739123	t	141739123	7:141738410-141739123:+	7	141738410	141739123	+	105.2	0.232		0.078	-0.153	-0.096		welch	0.24820702456231553	0.5553751047677865	0	0	0.551	0.181	0.137	0.048	0.191	0.0	78	188	161	62	68	74
chx_high		chr1:POLR3GL:t:145977482|1:145975436-145977482:+	POLR3GL	chr1:POLR3GL:t:145977482	t	145977482	1:145975436-145977482:+	1	145975436	145977482	+	120.5	0.286		0.132	-0.153	-0.075		welch	0.24937496671616585	0.5558587044360338	0	0	0.354	0.348	0.152	0.141	0.283	0.012	175	164	165	78	60	81
chx_high		chr19:PRKCSH:s:11447618|19:11447618-11447722:+	PRKCSH	chr19:PRKCSH:s:11447618	s	11447618	19:11447618-11447722:+	19	11447618	11447722	+	130.2	0.665		0.51	-0.155	-0.147		welch	0.2087473475304628	0.5140263429281569	0	0	0.708	0.703	0.599	0.656	0.55	0.389	96	209	182	61	120	113
chx_high		chr8:SNHG6:t:66922392|8:66922392-66925436:-	SNHG6	chr8:SNHG6:t:66922392	t	66922392	8:66922392-66925436:-	8	66922392	66925436	-	127.8	0.552		0.396	-0.156	-0.146		welch	0.2256267123390875	0.5322211658600459	0	0	0.4	0.548	0.681	0.259	0.505	0.4	115	230	144	85	103	90
chx_high		chr6:PAK1IP1:s:10695069|6:10695069-10697323:+	PAK1IP1	chr6:PAK1IP1:s:10695069	s	10695069	6:10695069-10697323:+	6	10695069	10697323	+	102.5	0.826		0.669	-0.157	-0.079		welch	0.048075925229455724	0.2864932687143076	1	0	0.878	0.781	0.862	0.551	0.69	0.719	74	155	87	69	116	114
chx_high		chr17:SCO1:s:10697234|17:10695831-10697234:-	SCO1	chr17:SCO1:s:10697234	s	10697234	17:10695831-10697234:-	17	10695831	10697234	-	173.0	0.982		0.825	-0.157	-0.163		welch	0.12788415828699307	0.43675057567019887	1	0	0.964	0.982	1.0	0.854	0.696	0.914	196	226	194	89	148	185
chx_high		chr18:TXNL4A:s:79988239|18:79973856-79988239:-	TXNL4A	chr18:TXNL4A:s:79988239	s	79988239	18:79973856-79988239:-	18	79973856	79988239	-	181.0	0.453		0.296	-0.157	-0.156		welch	0.305164315620544	0.594053201074659	0	0	0.476	0.515	0.381	0.284	0.508	0.118	275	270	315	95	63	68
chx_high		chr16:EIF3C:s:28715434|16:28715434-28723163:+	EIF3C	chr16:EIF3C:s:28715434	s	28715434	16:28715434-28723163:+	16	28715434	28723163	+	197.2	0.959		0.802	-0.158	-0.181		welch	0.006004216369282768	0.13579217745189653	1	0	0.981	0.967	0.932	0.833	0.82	0.763	269	215	280	102	161	156
chx_high		chr16:RNPS1:s:2268054|16:2264760-2268054:-	RNPS1	chr16:RNPS1:s:2268054	s	2268054	16:2264760-2268054:-	16	2264760	2268054	-	126.0	0.722		0.562	-0.159	-0.193		welch	0.0497701144879319	0.2906574686095223	1	0	0.818	0.704	0.667	0.486	0.64	0.521	148	196	195	37	86	94
chx_high		chr19:RPS9:t:54207397|19:54206462-54207397:+	RPS9	chr19:RPS9:t:54207397	t	54207397	19:54206462-54207397:+	19	54206462	54207397	+	2671.8	0.924		0.765	-0.16	-0.157		welch	0.007613043344931169	0.13579217745189653	1	0	0.912	0.945	0.912	0.807	0.759	0.734	2675	3863	3643	1831	1767	2252
chx_high		chr2:SRSF7:t:38748653|2:38748653-38749528:-	SRSF7	chr2:SRSF7:t:38748653	t	38748653	2:38748653-38749528:-	2	38748653	38749528	-	153.7	0.968		0.808	-0.16	-0.219		welch	0.04732423339251283	0.2849211577446133	1	0	1.0	1.0	0.887	0.789	0.765	0.885	91	156	97	166	238	174
chx_high		chr17:HOXB7:t:48608095|17:48608095-48625752:-	HOXB7	chr17:HOXB7:t:48608095	t	48608095	17:48608095-48625752:-	17	48608095	48625752	-	132.2	0.251		0.089	-0.161	-0.153		welch	0.05409401178861527	0.30455978366520414	1	0	0.264	0.32	0.167	0.056	0.128	0.093	125	128	126	160	125	129
chx_high		chr16:ENSG00000280607:t:29810076|16:29808741-29810076:+	ENSG00000280607	chr16:ENSG00000280607:t:29810076	t	29810076	16:29808741-29810076:+	16	29808741	29810076	+	334.5	0.776		0.613	-0.162	-0.135		welch	0.04227079531837134	0.27213153835582365	1	0	0.765	0.775	0.783	0.554	0.604	0.677	349	489	517	204	222	226
chx_high		chr12:ARL6IP4:s:122981266|12:122981266-122981594:+	ARL6IP4	chr12:ARL6IP4:s:122981266	s	122981266	12:122981266-122981594:+	12	122981266	122981594	+	269.7	0.932		0.769	-0.163	-0.151		welch	0.0648511722023962	0.3332156126627007	1	0	0.932	0.941	0.919	0.65	0.764	0.823	309	444	333	123	127	282
chx_high		chr19:ENSG00000266953:s:34404815|19:34404815-34404929:+	ENSG00000266953	chr19:ENSG00000266953:s:34404815	s	34404815	19:34404815-34404929:+	19	34404815	34404929	+	133.7	1.0		0.836	-0.164	-0.18		welch	0.008663248777544933	0.13579217745189653	1	0	1.0	1.0	1.0	0.854	0.8	0.837	131	194	191	89	50	147
chx_high		chr16:PSMB10:t:67934948|16:67934948-67935419:-	PSMB10	chr16:PSMB10:t:67934948	t	67934948	16:67934948-67935419:-	16	67934948	67935419	-	117.5	0.805		0.64	-0.165	-0.178		welch	0.019868901263477925	0.21458957830714925	1	0	0.817	0.79	0.805	0.616	0.695	0.612	191	143	118	73	82	98
chx_high		chr9:EDF1:s:136862905|9:136862496-136862905:-	EDF1	chr9:EDF1:s:136862905	s	136862905	9:136862496-136862905:-	9	136862496	136862905	-	526.5	0.523		0.357	-0.166	-0.146		welch	0.039967777157033084	0.2652407029512198	1	0	0.6	0.472	0.526	0.367	0.36	0.349	512	803	867	245	322	410
chx_high		chr16:SRRM2:t:2757471|16:2752846-2757471:+	SRRM2	chr16:SRRM2:t:2757471	t	2757471	16:2752846-2757471:+	16	2752846	2757471	+	233.5	0.209		0.042	-0.167	-0.126		welch	0.0029216234161014445	0.13124831346178795	1	0	0.186	0.239	0.194	0.045	0.055	0.024	194	255	217	201	289	245
chx_high		chr20:PIGT:s:45420429|20:45420429-45420527:+	PIGT	chr20:PIGT:s:45420429	s	45420429	20:45420429-45420527:+	20	45420429	45420527	+	114.3	1.0		0.833	-0.167	-0.147		welch	0.12047519887360758	0.42642979452418506	1	0	1.0	1.0	1.0	0.711	0.769	0.951	153	135	140	38	117	103
chx_high		chr15:SNRPA1:t:101285801|15:101285801-101286213:-	SNRPA1	chr15:SNRPA1:t:101285801	t	101285801	15:101285801-101286213:-	15	101285801	101286213	-	263.0	0.964		0.795	-0.168	-0.174		welch	8.480654687680594e-05	0.016509007792018335	1	0	0.978	0.961	0.955	0.811	0.792	0.785	225	307	264	264	178	340
chx_high		chr19:DDX39A:s:14410988|19:14410334-14410988:-	DDX39A	chr19:DDX39A:s:14410988	s	14410988	19:14410334-14410988:-	19	14410334	14410988	-	249.2	0.969		0.799	-0.17	-0.166		welch	0.005828742811909036	0.13579217745189653	1	0	0.954	0.993	0.949	0.786	0.756	0.835	239	410	293	154	156	243
chx_high		chr4:OCIAD1:t:48832619|4:48831249-48832619:+	OCIAD1	chr4:OCIAD1:t:48832619	t	48832619	4:48831249-48832619:+	4	48831249	48832619	+	100.7	0.773		0.603	-0.17	-0.211		welch	0.17303274813354574	0.48706062555519536	0	0	0.881	0.771	0.66	0.702	0.495	0.667	109	153	103	47	99	93
chx_high		chr11:ARFIP2:s:6478737|11:6478198-6478737:-	ARFIP2	chr11:ARFIP2:s:6478737	s	6478737	11:6478198-6478737:-	11	6478198	6478737	-	102.5	0.949		0.776	-0.173	-0.21		welch	0.02800005477814275	0.2369859708758753	1	0	0.892	0.923	1.0	0.753	0.849	0.747	102	130	178	77	53	75
chx_high		chrX:CITED1:t:72302934|X:72302934-72307024:-	CITED1	chrX:CITED1:t:72302934	t	72302934	X:72302934-72307024:-	X	72302934	72307024	-	166.5	0.499		0.325	-0.174	-0.113		welch	0.2879623105179276	0.5757608296409431	0	0	0.556	0.407	0.556	0.338	0.545	0.2	214	295	259	71	55	105
chx_high		chr1:CDK11A:t:1705732|1:1705732-1707408:-	CDK11A	chr1:CDK11A:t:1705732	t	1705732	1:1705732-1707408:-	1	1705732	1707408	-	133.8	0.777		0.602	-0.176	-0.191		welch	0.3716915125317828	0.6396561662327643	0	0	0.49	0.889	0.857	0.556	0.641	0.6	49	81	63	169	206	235
chx_high		chr8:EEF1D:t:143586852|8:143586852-143597347:-	EEF1D	chr8:EEF1D:t:143586852	t	143586852	8:143586852-143597347:-	8	143586852	143597347	-	109.5	0.627		0.448	-0.179	-0.22		welch	0.14828458054946633	0.4811010835604908	0	0	0.795	0.529	0.58	0.431	0.406	0.533	156	210	119	58	69	45
chx_high		chr6:MRPL18:t:159790939|6:159790060-159790939:+	MRPL18	chr6:MRPL18:t:159790939	t	159790939	6:159790060-159790939:+	6	159790060	159790939	+	121.0	0.26		0.079	-0.18	-0.188		welch	0.03321765674275942	0.25193651347755197	1	0	0.292	0.27	0.228	0.015	0.159	0.063	106	226	180	66	69	79
chx_high		chr12:ARL6IP4:s:122981299|12:122981299-122981594:+	ARL6IP4	chr12:ARL6IP4:s:122981299	s	122981299	12:122981299-122981594:+	12	122981299	122981594	+	477.8	0.745		0.564	-0.181	-0.135		welch	0.03439436262285068	0.25751676630442044	1	0	0.783	0.681	0.775	0.574	0.47	0.628	612	662	614	282	304	393
chx_high		chr6:GMNN:t:24777221|6:24775112-24777221:+	GMNN	chr6:GMNN:t:24777221	t	24777221	6:24775112-24777221:+	6	24775112	24777221	+	121.7	0.493		0.311	-0.183	-0.03		welch	0.07296602650547918	0.3611199955864393	1	0	0.364	0.517	0.556	0.289	0.36	0.253	107	201	142	76	125	79
chx_high		chr11:MRPL23:t:1956255|11:1952855-1956255:+	MRPL23	chr11:MRPL23:t:1956255	t	1956255	11:1952855-1956255:+	11	1952855	1956255	+	195.2	0.978		0.795	-0.183	-0.14		welch	0.07571152357869684	0.36927291547234586	1	0	0.951	0.958	1.0	0.78	0.734	0.906	144	189	359	164	188	127
chx_high		chr19:PTBP1:t:806407|19:805187-806407:+	PTBP1	chr19:PTBP1:t:806407	t	806407	19:805187-806407:+	19	805187	806407	+	272.8	0.397		0.213	-0.184	-0.16		welch	0.01141842999801938	0.15507821206612374	1	0	0.383	0.359	0.46	0.245	0.183	0.228	334	432	337	102	208	224
chx_high		chr3:TRA2B:s:185937824|3:185926734-185937824:-	TRA2B	chr3:TRA2B:s:185937824	s	185937824	3:185926734-185937824:-	3	185926734	185937824	-	165.7	0.583		0.399	-0.184	-0.174		welch	0.13181895829974252	0.44757134678517224	0	0	0.623	0.593	0.54	0.296	0.554	0.329	114	285	176	125	148	146
chx_high		chr16:TCF25:t:89883350|16:89873859-89883350:+	TCF25	chr16:TCF25:t:89883350	t	89883350	16:89873859-89883350:+	16	89873859	89883350	+	386.2	0.979		0.79	-0.188	-0.22		welch	0.004122851863411086	0.13579217745189653	1	0	0.988	0.988	0.966	0.823	0.793	0.76	323	331	475	333	455	400
chx_high		chr9:NTMT1:t:129634053|9:129626295-129634053:+	NTMT1	chr9:NTMT1:t:129634053	t	129634053	9:129626295-129634053:+	9	129626295	129634053	+	102.0	0.239		0.051	-0.189	-0.09		welch	0.11779295335672743	0.42642979452418506	1	0	0.126	0.354	0.178	0.047	0.0	0.102	111	164	101	64	84	88
chx_high		chr17:CENPX:t:82019381|17:82019381-82019857:-	CENPX	chr17:CENPX:t:82019381	t	82019381	17:82019381-82019857:-	17	82019381	82019857	-	117.2	0.647		0.454	-0.192	-0.122		welch	0.00965014656845086	0.13745574624330004	1	0	0.588	0.638	0.688	0.477	0.42	0.475	114	210	205	65	69	40
chx_high		chr7:HOXA10:t:27172173|7:27172173-27173348:-	HOXA10	chr7:HOXA10:t:27172173	t	27172173	7:27172173-27173348:-	7	27172173	27173348	-	121.7	0.528		0.336	-0.192	-0.167		welch	0.09325706132399482	0.4091313831180975	0	0	0.622	0.442	0.482	0.452	0.254	0.31	185	129	139	73	59	145
chx_high		chr11:SF1:t:64770408|11:64770408-64773429:-	SF1	chr11:SF1:t:64770408	t	64770408	11:64770408-64773429:-	11	64770408	64773429	-	134.3	0.983		0.79	-0.193	-0.192		welch	0.002616510320837914	0.1273368356141118	1	0	1.0	0.995	0.962	0.743	0.813	0.789	95	188	185	74	150	114
chx_high		chr5:ATG12:t:115837764|5:115837764-115841389:-	ATG12	chr5:ATG12:t:115837764	t	115837764	5:115837764-115841389:-	5	115837764	115841389	-	106.2	0.952		0.755	-0.196	-0.203		welch	0.11623403852576523	0.42642979452418506	1	0	1.0	0.935	0.929	0.864	0.652	0.841	96	170	85	66	138	82
chx_high		chr4:TMA16:t:163507032|4:163494804-163507032:+	TMA16	chr4:TMA16:t:163507032	t	163507032	4:163494804-163507032:+	4	163494804	163507032	+	213.5	0.924		0.727	-0.197	-0.194		welch	0.05859517988143778	0.3110871368250878	1	0	0.918	0.883	0.975	0.679	0.848	0.685	219	307	278	221	132	124
chx_high		chr17:MYBBP1A:t:4545175|17:4545175-4545258:-	MYBBP1A	chr17:MYBBP1A:t:4545175	t	4545175	17:4545175-4545258:-	17	4545175	4545258	-	408.0	0.974		0.766	-0.208	-0.202		welch	0.006196927482972143	0.13579217745189653	1	0	0.956	0.995	0.968	0.783	0.799	0.716	340	428	494	360	417	409
chx_high		chr21:NDUFV3:t:42908863|21:42897047-42908863:+	NDUFV3	chr21:NDUFV3:t:42908863	t	42908863	21:42897047-42908863:+	21	42897047	42908863	+	181.2	0.677		0.464	-0.213	-0.206		welch	0.06729661778136202	0.33880366193375366	1	0	0.745	0.612	0.688	0.519	0.351	0.564	165	214	247	133	188	140
chx_high		chr19:USF2:t:35270446|19:35269699-35270446:+	USF2	chr19:USF2:t:35270446	t	35270446	19:35269699-35270446:+	19	35269699	35270446	+	164.3	0.464		0.247	-0.217	-0.192		welch	0.023071550688233623	0.21731912261174915	1	0	0.405	0.46	0.515	0.154	0.179	0.32	185	274	235	39	106	147
chx_high		chr13:POLR1D:s:27622009|13:27622009-27622874:+	POLR1D	chr13:POLR1D:s:27622009	s	27622009	13:27622009-27622874:+	13	27622009	27622874	+	166.5	0.84		0.622	-0.218	-0.201		welch	0.27068969753376765	0.5704736090980237	0	0	0.768	0.871	0.869	0.847	0.651	0.323	228	271	283	72	83	62
chx_high		chr17:CENPX:s:82019857|17:82019381-82019857:-	CENPX	chr17:CENPX:s:82019857	s	82019857	17:82019381-82019857:-	17	82019381	82019857	-	105.7	0.72		0.497	-0.223	-0.084		welch	0.030351445574174424	0.2428115645933954	1	0	0.817	0.691	0.709	0.585	0.408	0.543	82	194	199	53	71	35
chx_high		chr18:TXNL4A:t:79973856|18:79973856-79988239:-	TXNL4A	chr18:TXNL4A:t:79973856	t	79973856	18:79973856-79988239:-	18	79973856	79988239	-	205.7	0.433		0.201	-0.233	-0.207		welch	0.036394507561324854	0.26025699177196	1	0	0.456	0.481	0.37	0.225	0.281	0.08	287	289	324	120	114	100
chx_high		chr16:INO80E:s:30001040|16:30001040-30005220:+	INO80E	chr16:INO80E:s:30001040	s	30001040	16:30001040-30005220:+	16	30001040	30005220	+	122.2	0.455		0.22	-0.235	-0.184		welch	0.09275989367989057	0.4091313831180975	1	0	0.517	0.306	0.565	0.229	0.223	0.21	120	157	147	96	94	119
chx_high		chr6:PSMG4:s:3263759|6:3263759-3267590:+	PSMG4	chr6:PSMG4:s:3263759	s	3263759	6:3263759-3267590:+	6	3263759	3267590	+	244.7	0.872		0.634	-0.238	-0.151		welch	0.031233505853890182	0.24320489891562488	1	0	0.895	0.887	0.842	0.736	0.576	0.597	285	293	366	159	144	221
chx_high		chr17:NT5C:t:75130867|17:75130867-75131044:-	NT5C	chr17:NT5C:t:75130867	t	75130867	17:75130867-75131044:-	17	75130867	75131044	-	224.8	0.777		0.538	-0.238	-0.257		welch	0.042404058202705396	0.27213153835582365	1	0	0.844	0.643	0.805	0.533	0.471	0.566	186	157	302	195	140	369
chx_high		chr5:ATG12:s:115841389|5:115837764-115841389:-	ATG12	chr5:ATG12:s:115841389	s	115841389	5:115837764-115841389:-	5	115837764	115841389	-	105.7	0.979		0.737	-0.242			welch	0.10138644673008963	0.4094519542037817	1	0	0.97	0.975	1.0	0.838	0.625	0.852	99	163	79	68	144	81
chx_high		chr19:DDX39A:t:14410334|19:14410334-14410988:-	DDX39A	chr19:DDX39A:t:14410334	t	14410334	19:14410334-14410988:-	19	14410334	14410988	-	261.8	0.958		0.715	-0.243	-0.249		welch	0.005506348543625078	0.13579217745189653	1	0	0.954	0.985	0.924	0.658	0.698	0.766	239	413	301	184	169	265
chx_high		chr9:CDKN2A:t:21971208|9:21971208-21994138:-	CDKN2A	chr9:CDKN2A:t:21971208	t	21971208	9:21971208-21994138:-	9	21971208	21994138	-	134.5	0.537		0.293	-0.244	-0.2		welch	0.16397245778587533	0.4830374393167784	0	0	0.465	0.522	0.637	0.491	0.081	0.316	187	251	171	57	62	79
chx_high		chr19:USF2:s:35269699|19:35269699-35270446:+	USF2	chr19:USF2:s:35269699	s	35269699	19:35269699-35270446:+	19	35269699	35270446	+	110.0	0.661		0.416	-0.245	-0.258		welch	0.11048230822314285	0.42393629516908254	0	0	0.581	0.7	0.68	0.24	0.279	0.588	129	180	178	25	68	80
chx_high		chr17:AARSD1:t:42951894|17:42951894-42953723:-	AARSD1	chr17:AARSD1:t:42951894	t	42951894	17:42951894-42953723:-	17	42951894	42953723	-	221.0	0.804		0.557	-0.247	-0.208		welch	0.003568657359661689	0.13579217745189653	1	0	0.825	0.791	0.794	0.573	0.596	0.515	143	115	165	279	267	357
chx_high		chr17:SNHG29:t:16440184|17:16439414-16440184:+	SNHG29	chr17:SNHG29:t:16440184	t	16440184	17:16439414-16440184:+	17	16439414	16440184	+	208.0	0.92		0.674	-0.247	-0.202		welch	0.020135097945568402	0.21458957830714925	1	0	0.862	0.947	0.936	0.676	0.581	0.75	224	283	358	102	129	152
chx_high		chr17:AARSD1:s:42954875|17:42953778-42954875:-	AARSD1	chr17:AARSD1:s:42954875	s	42954875	17:42953778-42954875:-	17	42953778	42954875	-	117.3	0.61		0.356	-0.254	-0.269		welch	0.0978411956308341	0.4094519542037817	1	0	0.79	0.575	0.487	0.369	0.333	0.362	62	40	80	141	138	243
chx_high		chr6:PSMG4:t:3267590|6:3263759-3267590:+	PSMG4	chr6:PSMG4:t:3267590	t	3267590	6:3263759-3267590:+	6	3263759	3267590	+	264.8	0.824		0.563	-0.261	-0.229		welch	0.007505936670357773	0.13579217745189653	1	0	0.794	0.823	0.851	0.632	0.553	0.518	321	316	362	185	150	255
chx_high		chr1:CDK11B:t:1642508|1:1642508-1645125:-	CDK11B	chr1:CDK11B:t:1642508	t	1642508	1:1642508-1645125:-	1	1642508	1645125	-	193.2	0.651		0.39	-0.261	-0.317		welch	0.03654293377619986	0.26025699177196	1	0	0.635	0.665	0.65	0.346	0.318	0.492	137	167	140	243	214	258
chx_high		chr1:RPS27:t:153991114|1:153990802-153991114:+	RPS27	chr1:RPS27:t:153991114	t	153991114	1:153990802-153991114:+	1	153990802	153991114	+	185.7	0.888		0.628	-0.261	-0.201		welch	0.08481735086072745	0.39117825978762166	1	0	0.917	0.861	0.9	0.622	0.793	0.517	240	345	231	98	82	118
chx_high		chr17:NARF:t:82483715|17:82481211-82483715:+	NARF	chr17:NARF:t:82483715	t	82483715	17:82481211-82483715:+	17	82481211	82483715	+	100.5	0.831		0.563	-0.267	-0.231		welch	0.008835792368445321	0.13579217745189653	1	0	0.746	0.846	0.881	0.525	0.612	0.553	118	104	168	61	67	85
chx_high		chr17:SNHG29:s:16439414|17:16439414-16440184:+	SNHG29	chr17:SNHG29:s:16439414	s	16439414	17:16439414-16440184:+	17	16439414	16440184	+	246.0	0.802		0.534	-0.267	-0.216		welch	0.01895880449599543	0.21458957830714925	1	0	0.702	0.838	0.842	0.511	0.452	0.626	275	320	398	135	166	182
chx_high		chr11:HRAS:t:532755|11:532755-533452:-	HRAS	chr11:HRAS:t:532755	t	532755	11:532755-533452:-	11	532755	533452	-	449.7	0.916		0.639	-0.277	-0.272		welch	0.03938619457336964	0.2652407029512198	1	0	0.905	0.92	0.92	0.573	0.756	0.621	465	609	821	281	205	317
chx_high		chr19:AKAP8:s:15370145|19:15368322-15370145:-	AKAP8	chr19:AKAP8:s:15370145	s	15370145	19:15368322-15370145:-	19	15368322	15370145	-	104.7	0.993		0.699	-0.294	-0.227		welch	0.038583386423824764	0.2652407029512198	1	0	1.0	1.0	0.975	0.814	0.613	0.714	90	128	81	70	119	140
